baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
L1PA10_dup1779:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup1796:L1PA10:L1:LINE	0.449123328697322	2.09853114817733	3.91007714243141	0.536698144751282	0.59147613776853	NA
L1PA10_dup1802:L1PA10:L1:LINE	14.6230755626938	0.163336098708302	0.673772768599671	0.242420154568981	0.808454618964133	0.93877870798208
L1PA10_dup1807:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup1809:L1PA10:L1:LINE	0.406613779051536	1.96778915889763	3.99866911774614	0.492111025181993	0.62264085863163	NA
L1PA10_dup1810:L1PA10:L1:LINE	0.656395257126856	-0.431924369908144	2.95338328859047	-0.146247312895945	0.883726156757451	NA
L1PA10_dup1813:L1PA10:L1:LINE	1.51909308061255	3.86682962565384	2.28558255297609	1.69183546690046	0.0906773491333804	0.321002976882055
L1PA10_dup1818:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup1825:L1PA10:L1:LINE	0.209986841649145	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup1826:L1PA10:L1:LINE	0.167920019821854	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup1836:L1PA10:L1:LINE	0.83546518696757	3.00283179645423	3.04511962600241	0.986112916817099	0.324077705832738	NA
L1PA10_dup1838:L1PA10:L1:LINE	0.72613744329077	2.79556178350826	3.24612121693395	0.861200675108721	0.389127528316999	NA
L1PA10_dup1846:L1PA10:L1:LINE	0.578231566134607	2.46738616945849	3.53695419585379	0.697601957172895	0.485426157278181	NA
L1PA10_dup1848:L1PA10:L1:LINE	1.13422550340471	3.44177071515993	2.48639232485036	1.3842428166951	0.166284116949301	0.433155495520696
L1PA10_dup1849:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup1857:L1PA10:L1:LINE	0.448631901676519	2.09710167355152	3.91172745621071	0.536106284762226	0.591885096835755	NA
L1PA10_dup1863:L1PA10:L1:LINE	0.597520632874289	2.51203942432483	3.84142683169329	0.653933950687153	0.513154359615019	NA
L1PA10_dup1875:L1PA10:L1:LINE	0.19198370269823	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup1882:L1PA10:L1:LINE	3.67697571158798	4.11089838778115	1.68828249138546	2.4349588464947	0.0148934834687206	0.0952350645820021
L1PA10_dup1885:L1PA10:L1:LINE	0.406613779051536	1.96778915889763	3.99866911774614	0.492111025181993	0.62264085863163	NA
L1PA10_dup1886:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup1887:L1PA10:L1:LINE	4.24261220060118	1.04939622366936	1.28425542951993	0.817124225872755	0.413857439761913	0.704576226274717
L1PA10_dup1888:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup1894:L1PA10:L1:LINE	3.68158927264952	0.682584791425058	1.38087479373754	0.494313311040707	0.621084925857277	0.85209104890658
L1PA10_dup1895:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup1898:L1PA10:L1:LINE	0.299251743457947	1.51037498137967	4.0324037714881	0.374559460552802	0.707988127383344	NA
L1PA10_dup1899:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup18:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup1912:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup1919:L1PA10:L1:LINE	0.747883645134466	2.83466328553443	3.1866543955262	0.8895421133569	0.373711800602299	NA
L1PA10_dup1920:L1PA10:L1:LINE	0.449123328697322	2.09853114817733	3.91007714243141	0.536698144751282	0.59147613776853	NA
L1PA10_dup1921:L1PA10:L1:LINE	4.40582806809836	5.39916689427262	1.65152742386387	3.26919602802652	0.00107853552555068	0.0120847858429517
L1PA10_dup1923:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup1924:L1PA10:L1:LINE	1.07144403297764	3.36622645496747	2.7935561109173	1.20499690047826	0.228204498450351	0.508368989945093
L1PA10_dup1926:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup1932:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup1940:L1PA10:L1:LINE	0.278488395655857	1.41909482499357	4.04046979406256	0.351220253416799	0.725423116776151	NA
L1PA10_dup1943:L1PA10:L1:LINE	0.428359980895232	2.03601605910305	3.98238757652222	0.511255125218396	0.609172423057095	NA
L1PA10_dup1945:L1PA10:L1:LINE	0.257233620832963	1.32105349393651	4.04970064203361	0.326210159888048	0.744265355002457	NA
L1PA10_dup1947:L1PA10:L1:LINE	0.298760316437144	1.50829855970881	4.0325818195388	0.374028011632832	0.708383475950607	NA
L1PA10_dup1948:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup1951:L1PA10:L1:LINE	0.299251743457947	1.51037498137967	4.0324037714881	0.374559460552802	0.707988127383344	NA
L1PA10_dup1979:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup1980:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup1983:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup1984:L1PA10:L1:LINE	0.209986841649145	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup19:L1PA10:L1:LINE	0.29974317047875	1.51243819683769	4.03222710146576	0.375087553051737	0.707595353627005	NA
L1PA10_dup2015:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2020:L1PA10:L1:LINE	0.719225426756238	-0.472833515075598	3.069801375566	-0.154027396964215	0.877588133696395	NA
L1PA10_dup2030:L1PA10:L1:LINE	0.487983810284199	0.45636170231374	3.5379342735346	0.128991006341621	0.897364765274929	NA
L1PA10_dup2032:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2033:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2036:L1PA10:L1:LINE	0.167920019821854	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup2037:L1PA10:L1:LINE	0.614328435299564	-0.300900577135149	3.24683806178758	-0.0926749568068958	0.926161792943179	NA
L1PA10_dup2041:L1PA10:L1:LINE	0.277996968635054	1.41692452645929	4.04066764495781	0.350665942106724	0.725838979230773	NA
L1PA10_dup2042:L1PA10:L1:LINE	0.257233620832963	1.32105349393651	4.04970064203361	0.326210159888048	0.744265355002457	NA
L1PA10_dup204:L1PA10:L1:LINE	0.299251743457947	1.51037498137967	4.0324037714881	0.374559460552802	0.707988127383344	NA
L1PA10_dup2053:L1PA10:L1:LINE	0.167920019821854	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup2059:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2070:L1PA10:L1:LINE	0.427868553874429	2.03440147018152	3.64821365232182	0.557643182132926	0.577088063138507	NA
L1PA10_dup2076:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2080:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2085:L1PA10:L1:LINE	1.43347724686266	3.77803848710265	2.2878160566954	1.65137335934244	0.0986623611938523	0.337944315632317
L1PA10_dup2089:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2092:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2093:L1PA10:L1:LINE	5.86617640188778	5.81711461892676	1.58523690544259	3.66955538251405	0.000242972696045163	0.00351668047240124
L1PA10_dup2095:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2106:L1PA10:L1:LINE	0.407105206072338	1.96933944178146	3.99857158018489	0.492510738469861	0.622358332471113	NA
L1PA10_dup2117:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2125:L1PA10:L1:LINE	5.57297321438748	1.91173202850952	1.18477901898402	1.61357687625907	0.106619235877578	0.348451368775253
L1PA10_dup2128:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2131:L1PA10:L1:LINE	0.341855287937605	-0.411091424524928	4.0804728567969	-0.100746026000435	0.9197520737502	NA
L1PA10_dup2132:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2140:L1PA10:L1:LINE	0.728103151373982	2.79910572665351	3.24305114021932	0.863108722505134	0.38807769263385	NA
L1PA10_dup2141:L1PA10:L1:LINE	4.7263345863792	5.49946289980967	1.62404856532941	3.38626751515537	0.000708502802170479	0.00855684688609269
L1PA10_dup2142:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2144:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup215:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2165:L1PA10:L1:LINE	0.953857969565688	-3.60106640026312	2.70919625417569	-1.3292010110795	0.183781661609006	NA
L1PA10_dup2168:L1PA10:L1:LINE	35.0802461684424	-0.571789015367598	0.503715902617834	-1.1351418773876	0.256315877697025	0.542216582610449
L1PA10_dup2169:L1PA10:L1:LINE	2.52308941964577	0.260505476151994	1.90564376563134	0.136702085064513	0.891266281363583	0.967267480100511
L1PA10_dup2174:L1PA10:L1:LINE	2.65581543181483	0.265620433916529	1.76053620871835	0.150874734981962	0.880074530880771	0.963013197738381
L1PA10_dup2175:L1PA10:L1:LINE	6.37606030084183	-0.470697114424242	1.00736353260771	-0.467256456272318	0.640316406005761	0.86422450829876
L1PA10_dup217:L1PA10:L1:LINE	0.277996968635054	1.41692452645929	4.04066764495781	0.350665942106724	0.725838979230773	NA
L1PA10_dup2191:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2199:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2201:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2203:L1PA10:L1:LINE	0.209986841649145	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup2205:L1PA10:L1:LINE	0.419973683298291	-2.40097216070295	4.0268266815336	-0.596244226679393	0.55101208411831	NA
L1PA10_dup2207:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup220:L1PA10:L1:LINE	1.32464093020666	3.66078177464168	2.41365278064359	1.51669776365495	0.129343009196796	0.384732220375325
L1PA10_dup2216:L1PA10:L1:LINE	0.298760316437144	1.50829855970881	4.0325818195388	0.374028011632832	0.708383475950607	NA
L1PA10_dup2217:L1PA10:L1:LINE	0.877483309592554	3.06722816250479	2.78823399456696	1.10006124610828	0.271305437595617	NA
L1PA10_dup2218:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup221:L1PA10:L1:LINE	2.3960849631843	4.52156355501998	1.93647313618539	2.3349477307632	0.0195461514568459	0.115952424194639
L1PA10_dup222:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2230:L1PA10:L1:LINE	0.278488395655857	1.41909482499357	4.04046979406256	0.351220253416799	0.725423116776151	NA
L1PA10_dup223:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2244:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2245:L1PA10:L1:LINE	2.72214710639889	0.473347956810062	1.42451072301613	0.332288096651065	0.73967172725439	0.905515824523841
L1PA10_dup2249:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup224:L1PA10:L1:LINE	0.876500455550948	3.06568724877802	2.76064074348551	1.11049844352705	0.266784298449233	NA
L1PA10_dup2255:L1PA10:L1:LINE	0.298760316437144	1.50829855970881	4.0325818195388	0.374028011632832	0.708383475950607	NA
L1PA10_dup2265:L1PA10:L1:LINE	0.876500455550948	3.06568724877802	2.76064074348551	1.11049844352705	0.266784298449233	NA
L1PA10_dup2267:L1PA10:L1:LINE	1.15597170524841	3.46657998326105	2.51544758649395	1.3781165633798	0.168167302447835	0.435056162518373
L1PA10_dup2268:L1PA10:L1:LINE	2.26648529872622	4.44064670344125	1.99981473645549	2.22052904326125	0.0263828764328929	0.144050585311703
L1PA10_dup2271:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2275:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2278:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2281:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2290:L1PA10:L1:LINE	0.555993937270108	2.41566169182407	3.56932069221739	0.676784716232201	0.498542556698983	NA
L1PA10_dup2291:L1PA10:L1:LINE	0.876500455550948	3.06568724877802	2.76064074348551	1.11049844352705	0.266784298449233	NA
L1PA10_dup2293:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2295:L1PA10:L1:LINE	0.298760316437144	1.50829855970881	4.0325818195388	0.374028011632832	0.708383475950607	NA
L1PA10_dup2296:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2304:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2322:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2325:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2328:L1PA10:L1:LINE	0.277996968635054	1.41692452645929	4.04066764495781	0.350665942106724	0.725838979230773	NA
L1PA10_dup232:L1PA10:L1:LINE	0.569353841516863	-1.43468238493454	3.62756688543033	-0.3954943989308	0.692478054427776	NA
L1PA10_dup2330:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2331:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2333:L1PA10:L1:LINE	0.35985842688852	-0.411091424524929	4.0804728567969	-0.100746026000435	0.919752073750199	NA
L1PA10_dup2336:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2348:L1PA10:L1:LINE	0.29974317047875	1.51243819683769	4.03222710146576	0.375087553051737	0.707595353627005	NA
L1PA10_dup2349:L1PA10:L1:LINE	2.13522276534944	-1.93357196028107	1.85512154097757	-1.04228856038303	0.297277914464732	0.589278075144051
L1PA10_dup2351:L1PA10:L1:LINE	0.19198370269823	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup235:L1PA10:L1:LINE	0.299251743457947	1.51037498137967	4.0324037714881	0.374559460552802	0.707988127383344	NA
L1PA10_dup2368:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup236:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2376:L1PA10:L1:LINE	1.1757521990089	3.48877239756313	2.49059787185105	1.40077707324556	0.161280746606311	0.43110896792744
L1PA10_dup2386:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2390:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2404:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2410:L1PA10:L1:LINE	0.448631901676519	2.09710167355152	3.91172745621071	0.536106284762226	0.591885096835755	NA
L1PA10_dup2411:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2428:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2432:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2438:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2441:L1PA10:L1:LINE	8.53417621711657	-0.0921111466707097	0.884038034188329	-0.104193646775934	0.917015675669616	0.977135297992632
L1PA10_dup2446:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2449:L1PA10:L1:LINE	16.6659526474075	0.120262959328327	0.769232180196987	0.156341560356367	0.875763798663822	0.96145488139332
L1PA10_dup2451:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2459:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2466:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2467:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2468:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2473:L1PA10:L1:LINE	0.577740139113804	2.46582679722021	3.23867650073999	0.761368662988355	0.446436899275913	NA
L1PA10_dup2476:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup247:L1PA10:L1:LINE	0.338603652065627	-0.411091424524928	4.0804728567969	-0.100746026000435	0.9197520737502	NA
L1PA10_dup248:L1PA10:L1:LINE	0.569353841516863	-1.43468238493454	3.62756688543033	-0.3954943989308	0.692478054427776	NA
L1PA10_dup2497:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2498:L1PA10:L1:LINE	0.932557899111232	-2.38160375331583	2.77173399765595	-0.859246866881869	0.390204331399794	NA
L1PA10_dup2499:L1PA10:L1:LINE	1.60362075288332	3.93761532583933	2.21864118255254	1.77478690867404	0.0759330787409518	0.291354547465282
L1PA10_dup2500:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2506:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2507:L1PA10:L1:LINE	26.3729081440817	-0.00757973418483211	0.545495656206813	-0.01389513206675	0.98891364540386	0.998863109050086
L1PA10_dup2508:L1PA10:L1:LINE	5.88507994310047	0.210055243106554	1.02940413325503	0.204055177476653	0.838310380508615	0.950383445690212
L1PA10_dup2519:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup251:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2520:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2524:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2529:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup252:L1PA10:L1:LINE	1.52056736167496	3.86807797525612	2.2850294395684	1.69279130862608	0.0904951976335461	0.320834806656611
L1PA10_dup2530:L1PA10:L1:LINE	1.08150019857937	0.151100626351526	2.40875035153837	0.0627298824284648	0.949981601509591	0.989432500232205
L1PA10_dup2531:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2537:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2539:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2553:L1PA10:L1:LINE	0.277996968635054	1.41692452645929	4.04066764495781	0.350665942106724	0.725838979230773	NA
L1PA10_dup2558:L1PA10:L1:LINE	18.7520729895609	-0.631762337853483	0.670091019626384	-0.942800782803699	0.345782811258959	0.639993958102282
L1PA10_dup2561:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2563:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup256:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2576:L1PA10:L1:LINE	0.209986841649145	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup2579:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2580:L1PA10:L1:LINE	0.556485364290911	2.41730754490366	3.28076739761706	0.736811621165049	0.461236915079167	NA
L1PA10_dup2584:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2587:L1PA10:L1:LINE	0.448140474655717	2.09592444110076	3.99094324103161	0.525170195244116	0.5994648821866	NA
L1PA10_dup2590:L1PA10:L1:LINE	0.167920019821854	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup2592:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2593:L1PA10:L1:LINE	4.21541264129641	5.33695136658621	1.66270781623118	3.20979507913985	0.00132829631348445	0.0143242731209044
L1PA10_dup2597:L1PA10:L1:LINE	0.257233620832963	1.32105349393651	4.04970064203361	0.326210159888048	0.744265355002457	NA
L1PA10_dup259:L1PA10:L1:LINE	0.257233620832963	1.32105349393651	4.04970064203361	0.326210159888048	0.744265355002457	NA
L1PA10_dup25:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2600:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2602:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2603:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2606:L1PA10:L1:LINE	0.209986841649145	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup2608:L1PA10:L1:LINE	3.98251606493858	0.872067685415963	1.35098543635742	0.645504875143039	0.518600060028023	0.791508260060567
L1PA10_dup2609:L1PA10:L1:LINE	1.31403114641092	0.31445743805861	2.26113277084718	0.139070753435143	0.889394238988566	0.966911265257013
L1PA10_dup2614:L1PA10:L1:LINE	0.727611724353179	2.7975951383691	2.97509265821136	0.940338826304329	0.34704378991304	NA
L1PA10_dup2622:L1PA10:L1:LINE	0.401970544347375	-2.34524982953946	4.03147726594218	-0.581734603677932	0.560745459468476	NA
L1PA10_dup2626:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2635:L1PA10:L1:LINE	25.1227184613411	7.91144851921375	1.29720887080872	6.0988239421162	1.06851675862223e-09	7.00351571903789e-08
L1PA10_dup2636:L1PA10:L1:LINE	0.79246421030098	2.93296282127123	3.13900043281597	0.934362031495516	0.350117176242288	NA
L1PA10_dup2639:L1PA10:L1:LINE	9.44891038254756	-1.23894239145429	0.83941970324568	-1.47595104887796	0.139957033782744	0.398819774939472
L1PA10_dup2640:L1PA10:L1:LINE	5.49182606829569	-0.433327264646068	1.08990599950466	-0.397582236305705	0.690938156771856	0.889856940630146
L1PA10_dup2649:L1PA10:L1:LINE	1.90287249634127	4.18401014975988	2.10607684988531	1.98663697860205	0.0469626402689427	0.215389043579196
L1PA10_dup2653:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2655:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2663:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2674:L1PA10:L1:LINE	1.12864471029051	0.0500321067172051	2.37618995966031	0.0210556005902649	0.983201302630801	0.997108906722068
L1PA10_dup2677:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2684:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
